Index,q_SE,q_R,Time,Cost,Alpha,Rocket_Launches
164,41206030150.75377,8793969849.246231,76.73376191946699,34180617337883.555,0.8241206030150754,58627.0
163,40954773869.34673,9045226130.653267,76.26587312727511,34287493529420.848,0.8190954773869347,60302.0
162,40703517587.9397,9296482412.060303,75.79798433508323,34394369720958.14,0.8140703517587939,61977.0
161,40452261306.53266,9547738693.467339,75.33009554289136,34501245912495.438,0.8090452261306532,63652.0
160,40201005025.125626,9798994974.874374,74.86220675069949,34608122104032.734,0.8040201005025125,65327.0
159,39949748743.71859,10050251256.28141,74.39431795850761,34714998295570.03,0.7989949748743718,67002.0
158,39698492462.311554,10301507537.688446,73.92642916631574,34821874487107.324,0.793969849246231,68677.0
157,39447236180.904526,10552763819.095474,73.45854037412388,34928750678644.617,0.7889447236180905,70352.0
156,39195979899.49749,10804020100.50251,72.99065158193201,35035626870181.914,0.7839195979899498,72027.0
155,38944723618.090454,11055276381.909546,72.52276278974014,35142503061719.21,0.7788944723618091,73702.0
154,38693467336.68342,11306532663.316582,72.05487399754827,35249379253256.5,0.7738693467336684,75377.0
153,38442211055.27638,11557788944.723618,71.5869852053564,35356255444793.805,0.7688442211055276,77052.0
152,38190954773.86935,11809045226.130653,71.11909641316451,35463131636331.09,0.7638190954773869,78727.0
151,37939698492.46231,12060301507.53769,70.65120762097264,35570011077868.39,0.7587939698492462,80403.0
150,37688442211.055275,12311557788.944725,70.18331882878077,35676887269405.69,0.7537688442211055,82078.0
149,37437185929.64824,12562814070.35176,69.7154300365889,35783763460942.984,0.7487437185929647,83753.0
148,37185929648.2412,12814070351.758797,69.24754124439703,35890639652480.28,0.7437185929648241,85428.0
147,36934673366.83417,13065326633.165833,68.77965245220516,35997515844017.58,0.7386934673366834,87103.0
146,36683417085.42713,13316582914.572868,68.31176366001328,36104392035554.87,0.7336683417085427,88778.0
145,36432160804.0201,13567839195.979897,67.84387486782143,36211268227092.164,0.7286432160804021,90453.0
144,36180904522.61307,13819095477.386932,67.37598607562956,36318144418629.45,0.7236180904522613,92128.0
143,35929648241.20603,14070351758.793968,66.90809728343767,36425020610166.76,0.7185929648241206,93803.0
142,35678391959.798996,14321608040.201004,66.4402084912458,36531896801704.05,0.7135678391959799,95478.0
141,35427135678.39196,14572864321.60804,65.97231969905393,36638772993241.34,0.7085427135678392,97153.0
140,35175879396.984924,14824120603.015076,65.50443090686205,36745649184778.64,0.7035175879396985,98828.0
139,34924623115.57789,15075376884.422112,65.03654211467018,36852525376315.94,0.6984924623115578,100503.0
138,34673366834.17085,15326633165.829147,64.56865332247831,36959401567853.234,0.6934673366834171,102178.0
137,34422110552.76382,15577889447.236183,64.10076453028644,37066277759390.53,0.6884422110552764,103853.0
136,34170854271.356785,15829145728.643215,63.63287573809457,37173153950927.82,0.6834170854271358,105528.0
135,33919597989.94975,16080402010.050251,63.1649869459027,37280030142465.12,0.678391959798995,107203.0
134,33668341708.542713,16331658291.457287,62.697098153710826,37386906334002.414,0.6733668341708543,108878.0
133,33417085427.135677,16582914572.864323,62.229209361518954,37493782525539.71,0.6683417085427136,110553.0
132,33165829145.72864,16834170854.271358,61.761320569327076,37600658717077.0,0.6633165829145728,112228.0
131,32914572864.321606,17085427135.678394,61.293431777135204,37707534908614.305,0.6582914572864321,113903.0
130,32663316582.914574,17336683417.085426,60.82554298494334,37814411100151.59,0.6532663316582915,115578.0
129,32412060301.507538,17587939698.492462,60.35765419275147,37921287291688.89,0.6482412060301508,117253.0
128,32160804020.100502,17839195979.899498,59.8897654005596,38028163483226.19,0.6432160804020101,118928.0
127,31909547738.693466,18090452261.306534,59.42187660836772,38135042924763.484,0.6381909547738693,120604.0
126,31658291457.28643,18341708542.71357,58.95398781617585,38241919116300.78,0.6331658291457286,122279.0
125,31407035175.8794,18592964824.1206,58.48609902398398,38348795307838.07,0.628140703517588,123954.0
124,31155778894.472363,18844221105.527637,58.01821023179211,38455671499375.375,0.6231155778894473,125629.0
123,30904522613.065327,19095477386.934673,57.55032143960024,38562547690912.664,0.6180904522613065,127304.0
122,30653266331.65829,19346733668.34171,57.08243264740836,38669423882449.96,0.6130653266331658,128979.0
121,30402010050.251255,19597989949.748745,56.61454385521649,38776300073987.25,0.6080402010050251,130654.0
120,30150753768.84422,19849246231.15578,56.14665506302462,38883176265524.55,0.6030150753768844,132329.0
119,29899497487.437187,20100502512.562813,55.67876627083275,38990052457061.84,0.5979899497487438,134004.0
118,29648241206.03015,20351758793.96985,55.210877478640874,39096928648599.14,0.592964824120603,135679.0
117,29396984924.623116,20603015075.376884,54.742988686449,39203804840136.44,0.5879396984924623,137354.0
116,29145728643.21608,20854271356.78392,54.27509989425713,39310681031673.734,0.5829145728643216,139029.0
115,28894472361.809044,21105527638.190956,53.80721110206526,39417557223211.03,0.5778894472361809,140704.0
114,28643216080.402008,21356783919.597992,53.33932230987339,39524433414748.33,0.5728643216080401,142379.0
113,28391959798.994976,21608040201.005024,52.87143351768152,39631309606285.62,0.5678391959798995,144054.0
112,28140703517.58794,21859296482.41206,52.403544725489645,39738185797822.914,0.5628140703517588,145729.0
111,27889447236.180904,22110552763.819096,51.935655933297774,39845061989360.21,0.5577889447236181,147404.0
110,27638190954.77387,22361809045.22613,51.4677671411059,39951938180897.5,0.5527638190954773,149079.0
109,27386934673.366833,22613065326.633167,50.99987834891403,40058814372434.8,0.5477386934673366,150754.0
108,27135678391.959797,22864321608.040203,50.53198955672215,40165690563972.09,0.5427135678391959,152429.0
107,26884422110.552765,23115577889.447235,50.06410076453029,40272566755509.39,0.5376884422110553,154104.0
106,26633165829.14573,23366834170.85427,49.596211972338416,40379442947046.69,0.5326633165829145,155779.0
105,26381909547.738693,23618090452.261307,49.128323180146545,40486319138583.984,0.5276381909547738,157454.0
104,26130653266.331657,23869346733.668343,48.660434387954666,40593195330121.28,0.5226130653266331,159129.0
103,25879396984.92462,24120603015.07538,48.192545595762795,40700074771658.57,0.5175879396984925,160805.0
102,25628140703.517586,24371859296.482414,47.72465680357092,40806950963195.87,0.5125628140703518,162480.0
101,25376884422.110554,24623115577.889446,47.25676801137906,40913827154733.16,0.507537688442211,164155.0
100,25125628140.703518,24874371859.296482,46.78887921918719,41020703346270.46,0.5025125628140703,165830.0
99,24874371859.296482,25125628140.703518,46.32099042699531,41127579537807.75,0.49748743718592964,167505.0
98,24623115577.889446,25376884422.110554,45.85310163480344,41234455729345.05,0.4924623115577889,169180.0
97,24371859296.48241,25628140703.51759,45.385212842611566,41341331920882.34,0.4874371859296482,170855.0
96,24120603015.07538,25879396984.92462,44.9173240504197,41448208112419.64,0.4824120603015076,172530.0
95,23869346733.668343,26130653266.331657,44.44943525822783,41555084303956.94,0.47738693467336685,174205.0
94,23618090452.261307,26381909547.738693,43.98154646603595,41661960495494.23,0.4723618090452261,175880.0
93,23366834170.85427,26633165829.14573,43.51365767384408,41768836687031.53,0.4673366834170854,177555.0
92,23115577889.447235,26884422110.552765,43.04576888165221,41875712878568.83,0.4623115577889447,179230.0
91,22864321608.0402,27135678391.9598,42.577880089460336,41982589070106.12,0.457286432160804,180905.0
90,22613065326.633167,27386934673.366833,42.109991297268465,42089465261643.41,0.45226130653266333,182580.0
89,22361809045.22613,27638190954.77387,41.64210250507659,42196341453180.71,0.4472361809045226,184255.0
88,22110552763.819096,27889447236.180904,41.17421371288472,42303217644718.0,0.44221105527638194,185930.0
87,21859296482.41206,28140703517.58794,40.70632492069285,42410093836255.3,0.4371859296482412,187605.0
86,21608040201.005024,28391959798.994976,40.23843612850098,42516970027792.59,0.4321608040201005,189280.0
85,21356783919.59799,28643216080.40201,39.7705473363091,42623846219329.89,0.42713567839195976,190955.0
84,21105527638.190956,28894472361.809044,39.302658544117236,42730722410867.19,0.42211055276381915,192630.0
83,20854271356.78392,29145728643.21608,38.834769751925364,42837598602404.484,0.4170854271356784,194305.0
82,20603015075.376884,29396984924.623116,38.36688095973349,42944474793941.78,0.4120603015075377,195980.0
81,20351758793.96985,29648241206.03015,37.898992167541614,43051350985479.07,0.40703517587939697,197655.0
80,20100502512.562813,29899497487.437187,37.43110337534974,43158227177016.37,0.40201005025125625,199330.0
79,19849246231.155777,30150753768.844223,36.96321458315787,43265106618553.664,0.3969849246231155,201006.0
78,19597989949.748745,30402010050.251255,36.49532579096601,43371982810090.95,0.3919597989949749,202681.0
77,19346733668.34171,30653266331.65829,36.027436998774135,43478859001628.25,0.3869346733668342,204356.0
76,19095477386.934673,30904522613.065327,35.55954820658226,43585735193165.55,0.38190954773869346,206031.0
75,18844221105.527637,31155778894.472363,35.091659414390385,43692611384702.84,0.37688442211055273,207706.0
74,18592964824.1206,31407035175.8794,34.62377062219851,43799487576240.14,0.37185929648241206,209381.0
73,18341708542.713566,31658291457.286434,34.15588183000664,43906363767777.44,0.36683417085427134,211056.0
72,18090452261.306534,31909547738.693466,33.68799303781478,44013239959314.73,0.36180904522613067,212731.0
71,17839195979.899498,32160804020.100502,33.2201042456229,44120116150852.02,0.35678391959798994,214406.0
70,17587939698.492462,32412060301.507538,32.75221545343103,44226992342389.32,0.35175879396984927,216081.0
69,17336683417.085426,32663316582.914574,32.284326661239156,44333868533926.62,0.34673366834170855,217756.0
68,17085427135.678392,32914572864.32161,31.816437869047284,44440744725463.914,0.3417085427135679,219431.0
67,16834170854.271357,33165829145.728645,31.348549076855413,44547620917001.21,0.33668341708542715,221106.0
66,16582914572.86432,33417085427.13568,30.880660284663538,44654497108538.51,0.3316582914572864,222781.0
65,16331658291.457287,33668341708.542713,30.747397260273974,44761373300075.8,0.32663316582914576,224456.0
